"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1708063707522056605","https://twitter.com/hi_gaganthakur/status/1708063707522056605","""Good writing is all about long words and complex sentences,"" they say.

But good writing is about clarity and connection. 

Simple words and concise sentences make your message powerful and relatable. 

Write to be understood, not to impress.","2023-09-30 10:18 +0000","376.0","29.0","0.07712765957446809","0.0","6.0","15.0","1.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1708056426596499493","https://twitter.com/hi_gaganthakur/status/1708056426596499493","Yes we exist 😂 https://t.co/g2QQJgbysy","2023-09-30 09:49 +0000","211.0","26.0","0.12322274881516587","0.0","3.0","11.0","0.0","0.0","0.0","6.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1708011419504202102","https://twitter.com/hi_gaganthakur/status/1708011419504202102","@isyedsameerali Yes Syed

At the end, what really matters is family and friends","2023-09-30 06:50 +0000","6.0","2.0","0.3333333333333333","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1708010920390394223","https://twitter.com/hi_gaganthakur/status/1708010920390394223","@ambika_sarawgi Indeed Ambika

Family is the priority","2023-09-30 06:48 +0000","11.0","4.0","0.36363636363636365","0.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1707992473409098229","https://twitter.com/hi_gaganthakur/status/1707992473409098229","Things you should do more often:

Don't miss the last one

- Play with your kids
- Click more pictures
- Hug your loved ones
- Never miss family dinners
- Take more spontaneous trips
- Listening to your spouse without distractions","2023-09-30 05:35 +0000","592.0","49.0","0.08277027027027027","0.0","9.0","22.0","5.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1707793993294139877","https://twitter.com/hi_gaganthakur/status/1707793993294139877","You're stuck in the cycle because you're trying to do it all alone.

You're going solo because you fear vulnerability.

You fear vulnerability, but it's through collaboration that great things happen.

Don't hesitate to seek help on your journey.","2023-09-29 16:26 +0000","227.0","21.0","0.09251101321585903","0.0","5.0","11.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1707701826567475435","https://twitter.com/hi_gaganthakur/status/1707701826567475435","You're not making progress because you're aiming for perfection.

You seek perfection because you're driven by fear of failure.

You fear failure, yet the only true failure is not trying.
Embrace imperfection, and you'll find the path to success.","2023-09-29 10:20 +0000","198.0","14.0","0.0707070707070707","0.0","4.0","8.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1707629088418967945","https://twitter.com/hi_gaganthakur/status/1707629088418967945","What isn't important:

1. Fancy office space
2. Expensive gadgets
3. Constantly checking emails
4. Perfection in every task
5. Long working hours

What is important:

1. Solving real problems
2. Quality family time
3. Focused work
4. Consistent progress
5. Work-life balance","2023-09-29 05:31 +0000","322.0","30.0","0.09316770186335403","0.0","6.0","13.0","1.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1707594333569134997","https://twitter.com/hi_gaganthakur/status/1707594333569134997","You can’t miss this if you are serious about making money 💰 https://t.co/qAiGn22j98","2023-09-29 03:13 +0000","124.0","6.0","0.04838709677419355","0.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1707594139653861804","https://twitter.com/hi_gaganthakur/status/1707594139653861804","@alematit This was 1000% value 🔥🔥

Your free course is banger, I tried it personally and it worked.

Your funnel is simple yet super efficient.

See you in DM","2023-09-29 03:12 +0000","32.0","4.0","0.125","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
